0 92.55862015944261 1.7157835916777333 92.59209618201622 3.0573072250711957 92.55862015944261 1.7157835916777333
1 87.65370706411508 1.7627792682557857 87.70951491135817 3.0449571033853244 87.65370706411508 1.7627792682557857
2 82.92147416334886 1.9167028831357618 83.01819669283353 3.089796529821641 82.92147416334886 1.9167028831357618
3 78.85244927039513 2.06809425070661 78.98490612323468 3.132844062590604 78.85244927039513 2.06809425070661
4 75.48719259408804 2.1562565650055765 75.62171407846304 3.140856096116432 75.48719259408804 2.1562565650055765
5 72.63454319880559 2.187259611332637 72.73382832453801 3.1073130534694737 72.63454319880559 2.187259611332637
6 70.11488753098708 2.1840792217358356 70.17085764958308 3.0448684457387007 70.11488753098708 2.1840792217358356
7 67.89196542593149 2.16322415122197 67.90933961134691 2.9750378207356265 67.89196542593149 2.16322415122197
8 65.97830933790941 2.143209226463874 65.96414712759164 2.9170035771676326 65.97830933790941 2.143209226463874
9 64.35592915461613 2.139317245952368 64.31217545729417 2.880282780577193 64.35592915461613 2.139317245952368
